"Total Time, S","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step Time, S","Current, A","Voltage, V","Power, W","Instantaneous Amps, A","Instantaneous Volts, V","Instantaneous Watts, W","Amp-Hours, AH","Watt-Hours, WH","Amp Hours Charge, AH","Amp Hours Discharge, AH","Watt Hours Charge, WH","Watt Hours Discharge, WH","User Variable #1","User Variable #2","User Variable #3","User Variable #4","User Variable #5","User Variable #6","User Variable #7","User Variable #8","Temperature A1, degC","Unassigned A1","Unassigned A2","Unassigned A3","Unassigned A4","Unassigned A5","Unassigned A6","Unassigned A7","Unassigned A8","Unassigned A9","Mode","Real Time","Data Acquisition Flag",
1790.000,1,1,1,1,2,1190.000,9.7,3.357,32,9.7,3.357,32,3.2,10.57,3.2,0,10.57,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:55:10, ,
1800.000,1,1,1,1,2,1200.000,9.7,3.357,32,9.7,3.357,32,3.23,10.66,3.23,0,10.66,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:55:20, ,
1810.000,1,1,1,1,2,1210.000,9.7,3.358,32,9.7,3.358,32,3.26,10.75,3.26,0,10.75,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:55:30, ,
1820.000,1,1,1,1,2,1220.000,9.7,3.358,32,9.7,3.357,32,3.28,10.84,3.28,0,10.84,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:55:40, ,
1830.000,1,1,1,1,2,1230.000,9.7,3.358,32,9.7,3.358,32,3.31,10.93,3.31,0,10.93,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:55:50, ,
1840.000,1,1,1,1,2,1240.000,9.7,3.358,32,9.7,3.359,32,3.34,11.02,3.34,0,11.02,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:00, ,
1850.000,1,1,1,1,2,1250.000,9.7,3.359,32,9.7,3.359,32,3.36,11.11,3.36,0,11.11,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:10, ,
1860.000,1,1,1,1,2,1260.000,9.7,3.359,32,9.7,3.359,32,3.39,11.19,3.39,0,11.19,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:20, ,
1870.000,1,1,1,1,2,1270.000,9.7,3.359,32,9.7,3.359,32,3.42,11.28,3.42,0,11.28,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:30, ,
1880.000,1,1,1,1,2,1280.000,9.7,3.359,32,9.7,3.359,32,3.44,11.37,3.44,0,11.37,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:40, ,
1890.000,1,1,1,1,2,1290.000,9.7,3.36,32,9.7,3.36,32,3.47,11.46,3.47,0,11.46,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:56:50, ,
1900.000,1,1,1,1,2,1300.000,9.7,3.36,32,9.7,3.36,32,3.5,11.55,3.5,0,11.55,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:00, ,
1910.000,1,1,1,1,2,1310.000,9.7,3.36,32,9.7,3.36,32,3.52,11.64,3.52,0,11.64,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:10, ,
1920.000,1,1,1,1,2,1320.000,9.7,3.361,32,9.7,3.361,32,3.55,11.73,3.55,0,11.73,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:20, ,
1930.000,1,1,1,1,2,1330.000,9.7,3.361,32,9.7,3.361,32,3.58,11.82,3.58,0,11.82,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:30, ,
1940.000,1,1,1,1,2,1340.000,9.7,3.361,32,9.7,3.361,32,3.61,11.91,3.61,0,11.91,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:40, ,
1950.000,1,1,1,1,2,1350.000,9.7,3.361,32,9.7,3.361,32,3.63,11.99,3.63,0,11.99,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:57:50, ,
1960.000,1,1,1,1,2,1360.000,9.7,3.362,32,9.7,3.362,32,3.66,12.08,3.66,0,12.08,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:00, ,
1970.000,1,1,1,1,2,1370.000,9.7,3.362,32,9.7,3.362,32,3.69,12.17,3.69,0,12.17,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:10, ,
1980.000,1,1,1,1,2,1380.000,9.7,3.362,32,9.7,3.362,32,3.71,12.26,3.71,0,12.26,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:20, ,
1990.000,1,1,1,1,2,1390.000,9.7,3.362,32,9.7,3.362,32,3.74,12.35,3.74,0,12.35,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:30, ,
2000.000,1,1,1,1,2,1400.000,9.7,3.363,32,9.7,3.363,32,3.77,12.44,3.77,0,12.44,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:40, ,
2010.000,1,1,1,1,2,1410.000,9.7,3.363,32,9.7,3.363,32,3.79,12.53,3.79,0,12.53,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:58:50, ,
2020.000,1,1,1,1,2,1420.000,9.7,3.364,32,9.7,3.364,32,3.82,12.62,3.82,0,12.62,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:00, ,
2030.000,1,1,1,1,2,1430.000,9.7,3.364,32,9.7,3.364,32,3.85,12.71,3.85,0,12.71,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:10, ,
2040.000,1,1,1,1,2,1440.000,9.7,3.364,32,9.7,3.364,32,3.87,12.79,3.87,0,12.79,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:20, ,
2050.000,1,1,1,1,2,1450.000,9.7,3.365,32,9.7,3.365,32,3.9,12.88,3.9,0,12.88,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:30, ,
2060.000,1,1,1,1,2,1460.000,9.7,3.365,32,9.7,3.365,32,3.93,12.97,3.93,0,12.97,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:40, ,
2070.000,1,1,1,1,2,1470.000,9.7,3.365,32,9.7,3.365,32,3.96,13.06,3.96,0,13.06,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 14:59:50, ,
2080.000,1,1,1,1,2,1480.000,9.7,3.366,32,9.7,3.366,32,3.98,13.15,3.98,0,13.15,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:00, ,
2090.000,1,1,1,1,2,1490.000,9.7,3.366,32,9.7,3.366,32,4.01,13.24,4.01,0,13.24,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:10, ,
2100.000,1,1,1,1,2,1500.000,9.7,3.367,32,9.7,3.366,32,4.04,13.33,4.04,0,13.33,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:20, ,
2110.000,1,1,1,1,2,1510.000,9.7,3.367,32,9.7,3.367,32,4.06,13.42,4.06,0,13.42,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:30, ,
2120.000,1,1,1,1,2,1520.000,9.7,3.367,32,9.7,3.367,32,4.09,13.51,4.09,0,13.51,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:40, ,
2130.000,1,1,1,1,2,1530.000,9.7,3.368,32,9.7,3.368,32,4.12,13.59,4.12,0,13.59,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:00:50, ,
2140.000,1,1,1,1,2,1540.000,9.7,3.368,32,9.7,3.368,32,4.14,13.68,4.14,0,13.68,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:00, ,
2150.000,1,1,1,1,2,1550.000,9.7,3.368,32,9.7,3.368,32,4.17,13.77,4.17,0,13.77,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:10, ,
2160.000,1,1,1,1,2,1560.000,9.7,3.369,32,9.7,3.369,32,4.2,13.86,4.2,0,13.86,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:20, ,
2170.000,1,1,1,1,2,1570.000,9.7,3.369,32,9.7,3.37,32,4.23,13.95,4.23,0,13.95,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:30, ,
2180.000,1,1,1,1,2,1580.000,9.7,3.37,32,9.7,3.37,32,4.25,14.04,4.25,0,14.04,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:40, ,
2190.000,1,1,1,1,2,1590.000,9.7,3.37,32,9.7,3.37,32,4.28,14.13,4.28,0,14.13,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:01:50, ,
2200.000,1,1,1,1,2,1600.000,9.7,3.371,32,9.7,3.371,32,4.31,14.22,4.31,0,14.22,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:00, ,
2210.000,1,1,1,1,2,1610.000,9.7,3.371,32,9.7,3.371,32,4.33,14.31,4.33,0,14.31,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:10, ,
2220.000,1,1,1,1,2,1620.000,9.7,3.372,32,9.7,3.371,32,4.36,14.39,4.36,0,14.39,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:20, ,
2230.000,1,1,1,1,2,1630.000,9.7,3.372,32,9.7,3.372,32,4.39,14.48,4.39,0,14.48,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:30, ,
2240.000,1,1,1,1,2,1640.000,9.7,3.373,32,9.7,3.373,32,4.41,14.57,4.41,0,14.57,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:40, ,
2250.000,1,1,1,1,2,1650.000,9.7,3.373,32,9.7,3.373,32,4.44,14.66,4.44,0,14.66,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:02:50, ,
2260.000,1,1,1,1,2,1660.000,9.7,3.374,32,9.7,3.374,32,4.47,14.75,4.47,0,14.75,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:00, ,
2270.000,1,1,1,1,2,1670.000,9.7,3.374,32,9.7,3.374,32,4.49,14.84,4.49,0,14.84,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:10, ,
2280.000,1,1,1,1,2,1680.000,9.7,3.375,32,9.7,3.374,32,4.52,14.93,4.52,0,14.93,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:20, ,
2290.000,1,1,1,1,2,1690.000,9.7,3.375,32,9.7,3.375,32,4.55,15.02,4.55,0,15.02,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:30, ,
2300.000,1,1,1,1,2,1700.000,9.7,3.375,32,9.7,3.375,32,4.58,15.11,4.58,0,15.11,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:40, ,
2310.000,1,1,1,1,2,1710.000,9.7,3.376,32,9.7,3.376,32,4.6,15.19,4.6,0,15.19,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:03:50, ,
2320.000,1,1,1,1,2,1720.000,9.7,3.377,32,9.7,3.376,32,4.63,15.28,4.63,0,15.28,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:00, ,
2330.000,1,1,1,1,2,1730.000,9.7,3.377,32,9.7,3.377,32,4.66,15.37,4.66,0,15.37,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:10, ,
2340.000,1,1,1,1,2,1740.000,9.7,3.378,32,9.7,3.377,32,4.68,15.46,4.68,0,15.46,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:20, ,
2350.000,1,1,1,1,2,1750.000,9.7,3.378,32,9.7,3.378,32,4.71,15.55,4.71,0,15.55,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:30, ,
2360.000,1,1,1,1,2,1760.000,9.7,3.379,32,9.7,3.378,32,4.74,15.64,4.74,0,15.64,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:40, ,
2370.000,1,1,1,1,2,1770.000,9.7,3.379,32,9.7,3.379,32,4.76,15.73,4.76,0,15.73,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:04:50, ,
2380.000,1,1,1,1,2,1780.000,9.7,3.379,32,9.7,3.379,32,4.79,15.82,4.79,0,15.82,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:00, ,
2390.000,1,1,1,1,2,1790.000,9.7,3.38,32,9.7,3.38,32,4.82,15.91,4.82,0,15.91,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:10, ,
2400.000,1,1,1,1,2,1800.000,9.7,3.38,32,9.7,3.381,32,4.84,15.99,4.84,0,15.99,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:20, ,
2410.000,1,1,1,1,2,1810.000,9.7,3.381,32,9.7,3.381,32,4.87,16.08,4.87,0,16.08,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:30, ,
2420.000,1,1,1,1,2,1820.000,9.7,3.381,32,9.7,3.381,32,4.9,16.17,4.9,0,16.17,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:40, ,
2430.000,1,1,1,1,2,1830.000,9.7,3.382,32,9.7,3.382,32,4.93,16.26,4.93,0,16.26,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:05:50, ,
2440.000,1,1,1,1,2,1840.000,9.7,3.382,32,9.7,3.382,32,4.95,16.35,4.95,0,16.35,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:00, ,
2450.000,1,1,1,1,2,1850.000,9.7,3.382,32,9.7,3.382,32,4.98,16.44,4.98,0,16.44,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:10, ,
2460.000,1,1,1,1,2,1860.000,9.7,3.382,32,9.7,3.382,32,5.01,16.53,5.01,0,16.53,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:20, ,
2470.000,1,1,1,1,2,1870.000,9.7,3.383,32,9.7,3.383,32,5.03,16.62,5.03,0,16.62,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:30, ,
2480.000,1,1,1,1,2,1880.000,9.7,3.383,32,9.7,3.383,32,5.06,16.71,5.06,0,16.71,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:40, ,
2490.000,1,1,1,1,2,1890.000,9.7,3.383,32,9.7,3.383,32,5.09,16.79,5.09,0,16.79,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:06:50, ,
2500.000,1,1,1,1,2,1900.000,9.7,3.383,32,9.7,3.383,32,5.11,16.88,5.11,0,16.88,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:00, ,
2510.000,1,1,1,1,2,1910.000,9.7,3.383,32,9.7,3.383,32,5.14,16.97,5.14,0,16.97,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:10, ,
2520.000,1,1,1,1,2,1920.000,9.7,3.383,32,9.7,3.383,32,5.17,17.06,5.17,0,17.06,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:20, ,
2530.000,1,1,1,1,2,1930.000,9.7,3.384,32,9.7,3.383,32,5.2,17.15,5.2,0,17.15,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:30, ,
2540.000,1,1,1,1,2,1940.000,9.7,3.384,32,9.7,3.384,32,5.22,17.24,5.22,0,17.24,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:40, ,
2550.000,1,1,1,1,2,1950.000,9.7,3.384,32,9.7,3.384,32,5.25,17.33,5.25,0,17.33,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:07:50, ,
2560.000,1,1,1,1,2,1960.000,9.7,3.384,32,9.7,3.384,32,5.28,17.42,5.28,0,17.42,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:00, ,
2570.000,1,1,1,1,2,1970.000,9.7,3.385,32,9.7,3.384,32,5.3,17.51,5.3,0,17.51,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:10, ,
2580.000,1,1,1,1,2,1980.000,9.7,3.385,32,9.7,3.385,32,5.33,17.59,5.33,0,17.59,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:20, ,
2590.000,1,1,1,1,2,1990.000,9.7,3.385,32,9.7,3.384,32,5.36,17.68,5.36,0,17.68,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:30, ,
2600.000,1,1,1,1,2,2000.000,9.7,3.385,32,9.7,3.385,32,5.38,17.77,5.38,0,17.77,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:40, ,
2610.000,1,1,1,1,2,2010.000,9.7,3.385,32,9.7,3.385,32,5.41,17.86,5.41,0,17.86,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:08:50, ,
2620.000,1,1,1,1,2,2020.000,9.7,3.385,32,9.7,3.385,32,5.44,17.95,5.44,0,17.95,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:00, ,
2630.000,1,1,1,1,2,2030.000,9.7,3.385,32,9.7,3.385,32,5.46,18.04,5.46,0,18.04,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:10, ,
2640.000,1,1,1,1,2,2040.000,9.7,3.385,32,9.7,3.385,32,5.49,18.13,5.49,0,18.13,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:20, ,
2650.000,1,1,1,1,2,2050.000,9.7,3.385,32,9.7,3.386,32,5.52,18.22,5.52,0,18.22,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:30, ,
2660.000,1,1,1,1,2,2060.000,9.7,3.386,32,9.7,3.386,32,5.55,18.31,5.55,0,18.31,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:40, ,
2670.000,1,1,1,1,2,2070.000,9.7,3.386,32,9.7,3.385,32,5.57,18.39,5.57,0,18.39,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:09:50, ,
2680.000,1,1,1,1,2,2080.000,9.7,3.386,32,9.7,3.386,32,5.6,18.48,5.6,0,18.48,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:00, ,
2690.000,1,1,1,1,2,2090.000,9.7,3.386,32,9.7,3.386,32,5.63,18.57,5.63,0,18.57,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:10, ,
2700.000,1,1,1,1,2,2100.000,9.7,3.386,32,9.7,3.386,32,5.65,18.66,5.65,0,18.66,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:20, ,
2710.000,1,1,1,1,2,2110.000,9.7,3.386,32,9.7,3.386,32,5.68,18.75,5.68,0,18.75,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:30, ,
2720.000,1,1,1,1,2,2120.000,9.7,3.386,32,9.7,3.386,32,5.71,18.84,5.71,0,18.84,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:40, ,
2730.000,1,1,1,1,2,2130.000,9.7,3.387,32,9.7,3.387,32,5.73,18.93,5.73,0,18.93,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:10:50, ,
2740.000,1,1,1,1,2,2140.000,9.7,3.387,32,9.7,3.387,32,5.76,19.02,5.76,0,19.02,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:00, ,
2750.000,1,1,1,1,2,2150.000,9.7,3.387,32,9.7,3.386,32,5.79,19.11,5.79,0,19.11,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:10, ,
2760.000,1,1,1,1,2,2160.000,9.7,3.387,32,9.7,3.387,32,5.81,19.19,5.81,0,19.19,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:20, ,
2770.000,1,1,1,1,2,2170.000,9.7,3.387,32,9.7,3.387,32,5.84,19.28,5.84,0,19.28,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:30, ,
2780.000,1,1,1,1,2,2180.000,9.7,3.387,32,9.7,3.387,32,5.87,19.37,5.87,0,19.37,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:40, ,
2790.000,1,1,1,1,2,2190.000,9.7,3.388,32,9.7,3.388,32,5.9,19.46,5.9,0,19.46,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:11:50, ,
2800.000,1,1,1,1,2,2200.000,9.7,3.388,32,9.7,3.387,32,5.92,19.55,5.92,0,19.55,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:00, ,
2810.000,1,1,1,1,2,2210.000,9.7,3.388,32,9.7,3.387,32,5.95,19.64,5.95,0,19.64,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:10, ,
2820.000,1,1,1,1,2,2220.000,9.7,3.388,32,9.7,3.388,32,5.98,19.73,5.98,0,19.73,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:20, ,
2830.000,1,1,1,1,2,2230.000,9.7,3.388,32,9.7,3.388,32,6,19.82,6,0,19.82,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:30, ,
2840.000,1,1,1,1,2,2240.000,9.7,3.388,32,9.7,3.388,32,6.03,19.91,6.03,0,19.91,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:40, ,
2850.000,1,1,1,1,2,2250.000,9.7,3.388,32,9.7,3.388,32,6.06,19.99,6.06,0,19.99,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:50, ,
2860.000,1,1,1,1,2,2260.000,9.7,3.388,32,9.7,3.388,32,6.08,20.08,6.08,0,20.08,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:12:59, ,
2870.000,1,1,1,1,2,2270.000,9.7,3.388,32,9.7,3.388,32,6.11,20.17,6.11,0,20.17,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:09, ,
2880.000,1,1,1,1,2,2280.000,9.7,3.389,32,9.7,3.389,32,6.14,20.26,6.14,0,20.26,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:19, ,
2890.000,1,1,1,1,2,2290.000,9.7,3.389,32,9.7,3.389,32,6.17,20.35,6.17,0,20.35,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:29, ,
2900.000,1,1,1,1,2,2300.000,9.7,3.389,32,9.7,3.389,32,6.19,20.44,6.19,0,20.44,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:39, ,
2910.000,1,1,1,1,2,2310.000,9.7,3.389,32,9.7,3.389,32,6.22,20.53,6.22,0,20.53,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:49, ,
2920.000,1,1,1,1,2,2320.000,9.7,3.389,32,9.7,3.389,32,6.25,20.62,6.25,0,20.62,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 15:13:59, ,
